"CD_NOM";"NOM_VALIDE";"NOM_CITE";"ENJEU_CONSERVATION"
82733;"Angelica razulii";"Angelica razulii Gouan, 1773 ";"MOY"
82738;"Angelica sylvestris";"Angelica sylvestris L., 1753 ";"MOY"
82750;"Anisantha diandra";"Anisantha diandra (Roth) Tutin ex Tzvelev, 1963 ";"MOY"
82751;"Anisantha fasciculata";"Anisantha fasciculata (C.Presl) Nevski, 1934 ";"FOR"
82753;"Anisantha madritensis";"Anisantha madritensis (L.) Nevski, 1934 ";"MOY"
82755;"Anisantha rigida";"Anisantha rigida (Roth) Hyl., 1945 ";"MOY"
82756;"Anisantha rubens";"Anisantha rubens (L.) Nevski, 1934 ";"MOY"
82757;"Anisantha sterilis";"Anisantha sterilis (L.) Nevski, 1934 ";"MOY"
82758;"Anisantha tectorum";"Anisantha tectorum (L.) Nevski, 1934 ";"FAI"
82783;"Anogramma leptophylla";"Anogramma leptophylla (L.) Link, 1841 ";"MOY"
718308;"Antennaria carpatica subsp. helvetica";"Antennaria carpatica subsp. helvetica (Chrtek &  Pouzar) Chrtek & Pouzar ";"MOY"
82796;"Antennaria dioica";"Antennaria dioica (L.) Gaertn., 1791 ";"FAI"
82817;"Anthemis arvensis";"Anthemis arvensis L., 1753 ";"FAI"
131419;"Anthemis arvensis subsp. arvensis";"Anthemis arvensis subsp. arvensis L., 1753 ";"DD"
131420;"Anthemis arvensis subsp. glabra";"Anthemis arvensis subsp. glabra (Rouy) Jeanm., 1998 ";"TFO"
131421;"Anthemis arvensis subsp. incrassata";"Anthemis arvensis subsp. incrassata (Loisel.) Nyman,  1879 ";"MOY"
82833;"Anthemis cotula";"Anthemis cotula L., 1753 ";"MOY"
131429;"Anthemis cretica subsp. columnae";"Anthemis cretica subsp. columnae (Ten.) FranzÃ©n,  1986 ";"FOR"
612395;"Anthemis cretica subsp. gerardiana";"Anthemis cretica subsp. gerardiana (Jord.) Greuter,  2005 ";"TFO"
131432;"Anthemis cretica subsp. saxatilis";"Anthemis cretica subsp. saxatilis (DC. ex Willd.)  R.Fern., 1975 ";"MOY"
82856;"Anthemis maritima";"Anthemis maritima L., 1753 ";"FOR"
82880;"Anthemis secundiramea";"Anthemis secundiramea Biv., 1806 ";"TFO"
82903;"Anthericum liliago";"Anthericum liliago L., 1753 ";"MOY"
82909;"Anthericum ramosum";"Anthericum ramosum L., 1753 ";"MOY"
82914;"Anthoxanthum alpinum";"Anthoxanthum alpinum Ã.LÃ¶ve & D.LÃ¶ve, 1948 ";"FAI"
82916;"Anthoxanthum aristatum";"Anthoxanthum aristatum Boiss., 1842 ";"FOR"
82922;"Anthoxanthum odoratum";"Anthoxanthum odoratum L., 1753 ";"FAI"
82923;"Anthoxanthum ovatum";"Anthoxanthum ovatum Lag., 1816 ";"FOR"
82931;"Anthriscus caucalis";"Anthriscus caucalis M.Bieb., 1808 ";"MOY"
82932;"Anthriscus cerefolium";"Anthriscus cerefolium (L.) Hoffm., 1814 ";"MOY"
82943;"Anthriscus nitida";"Anthriscus nitida (Wahlenb.) Hazsl., 1864 ";"MOY"
82952;"Anthriscus sylvestris";"Anthriscus sylvestris (L.) Hoffm., 1814 ";"FAI"
131456;"Anthriscus sylvestris subsp. alpina";"Anthriscus sylvestris subsp. alpina (Vill.) Gremli, 1874 ";"MOY"
131460;"Anthriscus sylvestris subsp. sylvestris";"Anthriscus sylvestris subsp. sylvestris (L.) Hoffm.,  1814 ";"MOY"
82965;"Anthyllis barba-jovis";"Anthyllis barba-jovis L., 1753 ";"FOR"
717086;"Anthyllis circinnata";"Anthyllis circinnata (L.) D.D.Sokoloff, 2003 ";"FOR"
82972;"Anthyllis cytisoides";"Anthyllis cytisoides L., 1753 ";"TFO"
82979;"Anthyllis hermanniae";"Anthyllis hermanniae L., 1753 ";"FOR"
82985;"Anthyllis montana";"Anthyllis montana L., 1753 ";"MOY"
82999;"Anthyllis vulneraria";"Anthyllis vulneraria L., 1753 ";"MOY"
131467;"Anthyllis vulneraria subsp. alpestris";"Anthyllis vulneraria subsp. alpestris (Kit.) Asch. &  Graebn., 1908 ";"MOY"
131475;"Anthyllis vulneraria subsp. forondae";"Anthyllis vulneraria subsp. forondae (Sennen) Cullen,  1968 ";"DD"
612396;"Anthyllis vulneraria subsp. guyotii";"Anthyllis vulneraria subsp. guyotii (Chodat) Grenon,  2007 ";"DD"
131489;"Anthyllis vulneraria subsp. rubriflora";"Anthyllis vulneraria subsp. rubriflora Arcang., 1882 ";"MOY"
131493;"Anthyllis vulneraria subsp. vulneraria";"Anthyllis vulneraria subsp. vulneraria L., 1753 ";"DD"
131494;"Anthyllis vulneraria subsp. vulnerarioides";"Anthyllis vulneraria subsp. vulnerarioides (All.)  Arcang., 1894 ";"DD"
83002;"Antinoria insularis";"Antinoria insularis Parl., 1845 ";"FOR"
83055;"Antirrhinum majus subsp. latifolium";"Antirrhinum majus subsp. latifolium (Mill.) Bonnier &  Layens, 1894 ";"MOY"
83058;"Antirrhinum majus subsp. majus";"Antirrhinum majus subsp. majus L., 1753 ";"MOY"
83089;"Antirrhinum majus subsp. tortuosum";"Antirrhinum majus subsp. tortuosum (Bosc) Ball, 1878 2 ";"FOR"
83152;"Apera interrupta";"Apera interrupta (L.) P.Beauv., 1812 ";"FOR"
83156;"Apera spica-venti";"Apera spica-venti (L.) P.Beauv., 1812 ";"MOY"
83159;"Aphanes arvensis";"Aphanes arvensis L., 1753 ";"MOY"
83160;"Aphanes australis";"Aphanes australis Rydb., 1908 ";"MOY"
83162;"Aphanes cornucopioides";"Aphanes cornucopioides Lag., 1816 ";"DD"
83164;"Aphanes floribunda";"Aphanes floribunda (Murb.) Rothm., 1937 ";"FOR"
717087;"Aphanes microcarpa";"Aphanes microcarpa (Boiss. & Reut.) Rothm., 1937 ";"DD"
83167;"Aphanes minutiflora";"Aphanes minutiflora (Azn.) Holub, 1970 ";"MOY"
83171;"Aphyllanthes monspeliensis";"Aphyllanthes monspeliensis L., 1753 ";"MOY"
83195;"Apium graveolens";"Apium graveolens L., 1753 ";"MOY"
83234;"Aposeris foetida";"Aposeris foetida (L.) Less., 1832 ";"FOR"
83240;"Aquilegia alpina";"Aquilegia alpina L., 1753 ";"MOY"
83243;"Aquilegia atrata";"Aquilegia atrata W.D.J.Koch, 1830 ";"MOY"
NA;"NOMATCH";"Aquilegia bernardii Gren., 1847 ";"FOR"
83250;"Aquilegia dumeticola";"Aquilegia dumeticola Jord., 1860 ";"MOY"
83252;"Aquilegia hirsutissima";"Aquilegia hirsutissima Timb.-Lagr., 1872 ";"TFO"
83254;"Aquilegia litardierei";"Aquilegia litardierei Briq., 1910 ";"TFO"
83261;"Aquilegia reuteri";"Aquilegia reuteri Boiss., 1854 ";"MOY"
83266;"Aquilegia viscosa";"Aquilegia viscosa Gouan, 1764 ";"TFO"
83267;"Aquilegia vulgaris";"Aquilegia vulgaris L., 1753 ";"MOY"
717729;"Arabidopsis cebennensis";"Arabidopsis cebennensis (DC.) O'Kane & Al-Shehbaz,  1997 ";"FOR"
83272;"Arabidopsis thaliana";"Arabidopsis thaliana (L.) Heynh., 1842 ";"MOY"
83276;"Arabis allionii";"Arabis allionii DC., 1805 ";"TFO"
83279;"Arabis alpina";"Arabis alpina L., 1753 ";"FAI"
83285;"Arabis auriculata";"Arabis auriculata Lam., 1783 ";"MOY"
131534;"Arabis bellidifolia subsp. stellulata";"Arabis bellidifolia subsp. stellulata (Bertol.) Greuter &  Burdet, 1983 ";"DD"
83296;"Arabis caerulea";"Arabis caerulea (All.) Haenke, 1789 ";"MOY"
83303;"Arabis ciliata";"Arabis ciliata Clairv., 1811 ";"MOY"
83306;"Arabis collina";"Arabis collina Ten., 1815 ";"MOY"
83332;"Arabis hirsuta";"Arabis hirsuta (L.) Scop., 1772 ";"FAI"
83359;"Arabis nova";"Arabis nova Vill., 1779 ";"MOY"
610749;"Arabis parvula";"Arabis parvula L.M.Dufour, 1821 ";"FOR"
83375;"Arabis planisiliqua";"Arabis planisiliqua (Pers.) Rchb., 1838 ";"MOY"
83398;"Arabis sagittata";"Arabis sagittata (Bertol.) DC., 1815 ";"MOY"
83402;"Arabis scabra";"Arabis scabra All., 1773 ";"DD"
608824;"Arabis serpillifolia";"Arabis serpillifolia Vill., 1779 ";"MOY"
131559;"Arabis soyeri subsp. soyeri";"Arabis soyeri subsp. soyeri Reut. & A.L.P.Huet, 1853 ";"DD"
131560;"Arabis soyeri subsp. subcoriacea";"Arabis soyeri subsp. subcoriacea (Gren.) Breistr., 1947 2 ";"MOY"
83422;"Arabis verna";"Arabis verna (L.) R.Br., 1812 ";"MOY"
83481;"Arbutus unedo";"Arbutus unedo L., 1753 ";"MOY"
892223;"Arceuthobium gambyi";"Arceuthobium gambyi Fridl., 2015 ";"DD"
83488;"Arceuthobium oxycedri";"Arceuthobium oxycedri (DC.) M.Bieb., 1819 ";"MOY"
83499;"Arctium lappa";"Arctium lappa L., 1753 ";"MOY"
83502;"Arctium minus";"Arctium minus (Hill) Bernh., 1800 ";"MOY"
83503;"Arctium nemorosum";"Arctium nemorosum Lej., 1833 ";"MOY"
83507;"Arctium tomentosum";"Arctium tomentosum Mill., 1768 ";"DD"
NA;"NOMATCH";"Arctostaphylos alpinus (L.) Spreng., 1825 ";"MOY"
83528;"Arctostaphylos uva-ursi";"Arctostaphylos uva-ursi (L.) Spreng., 1825 ";"MOY"
83535;"Arenaria aggregata";"Arenaria aggregata (L.) Loisel., 1827 ";"MOY"
83541;"Arenaria balearica";"Arenaria balearica L., 1768 ";"MOY"
83545;"Arenaria bertolonii";"Arenaria bertolonii Fiori, 1898 ";"MOY"
83546;"Arenaria biflora";"Arenaria biflora L., 1767 ";"MOY"
83563;"Arenaria cinerea";"Arenaria cinerea DC., 1815 ";"FOR"
83565;"Arenaria controversa";"Arenaria controversa Boiss., 1840 ";"FOR"
NA;"Uromyces arenariae-grandiflorae";"Arenaria grandiflora L., 1759 ";"MOY"
83588;"Arenaria hispida";"Arenaria hispida L., 1753 ";"FOR"
83596;"Arenaria leptoclados";"Arenaria leptoclados (Rchb.) Guss., 1844 ";"MOY"
83598;"Arenaria ligericina";"Arenaria ligericina Lecoq & Lamotte, 1847 ";"TFO"
83607;"Arenaria marschlinsii";"Arenaria marschlinsii W.D.J.Koch, 1841 ";"MOY"
83615;"Arenaria modesta";"Arenaria modesta Dufour, 1821 ";"FOR"
83617;"Arenaria montana";"Arenaria montana L., 1755 ";"MOY"
83620;"Arenaria multicaulis";"Arenaria multicaulis L., 1759 ";"MOY"
83636;"Arenaria provincialis";"Arenaria provincialis Chater & G.Halliday, 1964 ";"TFO"
83638;"Arenaria purpurascens";"Arenaria purpurascens Ramond ex DC., 1805 ";"FOR"
83653;"Arenaria serpyllifolia";"Arenaria serpyllifolia L., 1753 ";"MOY"
83714;"Argentina anserina";"Argentina anserina (L.) Rydb., 1899 ";"FOR"
83722;"Argyrolobium zanonii";"Argyrolobium zanonii (Turra) P.W.Ball, 1968 ";"MOY"
83755;"Arisarum vulgare";"Arisarum vulgare O.Targ.Tozz., 1810 ";"MOY"
83777;"Aristolochia clematitis";"Aristolochia clematitis L., 1753 ";"MOY"
83778;"Aristolochia clusii";"Aristolochia clusii Lojac., 1907 ";"DD"
83789;"Aristolochia pallida";"Aristolochia pallida Willd., 1805 ";"MOY"
83790;"Aristolochia paucinervis";"Aristolochia paucinervis Pomel, 1874 ";"MOY"
83791;"Aristolochia pistolochia";"Aristolochia pistolochia L., 1763 ";"MOY"
83793;"Aristolochia rotunda";"Aristolochia rotunda L., 1753 ";"MOY"
131626;"Aristolochia rotunda subsp. insularis";"Aristolochia rotunda subsp. insularis (E.Nardi &  Arrigoni) Gamisans, 1985 ";"TFO"
131628;"Aristolochia rotunda subsp. rotunda";"Aristolochia rotunda subsp. rotunda L., 1753 ";"MOY"
83796;"Aristolochia tyrrhena";"Aristolochia tyrrhena E.Nardi & Arrigoni, 1983 ";"TFO"
83808;"Armeria alpina";"Armeria alpina Willd., 1809 ";"MOY"
83809;"Armeria arenaria";"Armeria arenaria (Pers.) Schult., 1820 ";"FAI"
131641;"Armeria arenaria subsp. arenaria";"Armeria arenaria subsp. arenaria (Pers.) Schult., 1820 ";"MOY"
131642;"Armeria arenaria subsp. bilibitana";"Armeria arenaria subsp. bilibitana (Bernis) Nieto Fel.,  1987 ";"MOY"
131643;"Armeria arenaria subsp. bupleuroides";"Armeria arenaria subsp. bupleuroides (Godr. & Gren.)  Greuter & Burdet, 1989 ";"MOY"
459326;"Armeria arenaria subsp. pradetensis";"Armeria arenaria subsp. pradetensis MÃ©dail, Baumel  & Auda, 2009 ";"TFO"
131645;"Armeria arenaria subsp. praecox";"Armeria arenaria subsp. praecox (Jord.) KerguÃ©len,  1987 ";"DD"
83810;"Armeria belgenciensis";"Armeria belgenciensis Donad. ex KerguÃ©len, 1987 ";"TFO"
83823;"Armeria girardii";"Armeria girardii (Bernis) Litard., 1955 ";"TFO"
83827;"Armeria leucocephala";"Armeria leucocephala Salzm. ex W.D.J.Koch, 1823 ";"FOR"
83831;"Armeria malinvaudii";"Armeria malinvaudii H.J.Coste & SouliÃ©, 1911 ";"TFO"
83836;"Armeria muelleri";"Armeria muelleri A.L.P.Huet, 1853 ";"FOR"
83837;"Armeria multiceps";"Armeria multiceps Wallr., 1844 ";"FOR"
83844;"Armeria pungens";"Armeria pungens (Link) Hoffmanns. & Link, 1820 ";"TFO"
131683;"Armeria ruscinonensis subsp. littorifuga";"Armeria ruscinonensis subsp. littorifuga (Bernis)  Malag., 1976 ";"TFO"
131684;"Armeria ruscinonensis subsp. ruscinonensis";"Armeria ruscinonensis subsp. ruscinonensis Girard,  1844 ";"TFO"
83852;"Armeria soleirolii";"Armeria soleirolii (Duby) Godr., 1853 ";"TFO"
83874;"Arnica montana";"Arnica montana L., 1753 ";"MOY"
83890;"Arnoseris minima";"Arnoseris minima (L.) Schweigg. & KÃ¶rte, 1811 ";"MOY"
83912;"Arrhenatherum elatius";"Arrhenatherum elatius (L.) P.Beauv. ex J.Presl &  C.Presl, 1819 ";"MOY"
131692;"Arrhenatherum elatius subsp. bulbosum";"Arrhenatherum elatius subsp. bulbosum (Willd.)  SchÃ¼bl. & G.Martens, 1834 ";"MOY"
131693;"Arrhenatherum elatius subsp. elatius";"Arrhenatherum elatius subsp. elatius (L.) P.Beauv. ex  J.Presl & C.Presl, 1819 ";"MOY"
131695;"Arrhenatherum elatius subsp. sardoum";"Arrhenatherum elatius subsp. sardoum (Em.Schmid)  Gamisans, 1974 ";"DD"
83933;"Artemisia absinthium";"Artemisia absinthium L., 1753 ";"FAI"
83934;"Artemisia alba";"Artemisia alba Turra, 1764 ";"MOY"
83941;"Artemisia arborescens";"Artemisia arborescens (Vaill.) L., 1763 ";"FOR"
83943;"Artemisia armeniaca";"Artemisia armeniaca Lam., 1783 ";"FOR"
83945;"Artemisia atrata";"Artemisia atrata Lam., 1783 ";"FOR"
83951;"Artemisia borealis";"Artemisia borealis Pall., 1776 ";"MOY"
131706;"Artemisia caerulescens subsp. caerulescens";"Artemisia caerulescens subsp. caerulescens L., 1753 ";"FOR"
131708;"Artemisia caerulescens subsp. densiflora";"Artemisia caerulescens subsp. densiflora (Viv.)  Gamisans ex KerguÃ©len & Lambinon, 1987 ";"TFO"
131709;"Artemisia caerulescens subsp. gallica";"Artemisia caerulescens subsp. gallica (Willd.) K.Perss.,  1974 ";"FOR"
83953;"Artemisia campestris";"Artemisia campestris L., 1753 ";"MOY"
131711;"Artemisia campestris subsp. alpina";"Artemisia campestris subsp. alpina (DC.) Arcang., 1882 ";"DD"
131713;"Artemisia campestris subsp. campestris";"Artemisia campestris subsp. campestris L., 1753 ";"MOY"
131714;"Artemisia campestris subsp. glutinosa";"Artemisia campestris subsp. glutinosa (J.Gay ex  Besser) Batt., 1889 ";"MOY"
83958;"Artemisia chamaemelifolia";"Artemisia chamaemelifolia Vill., 1779 ";"MOY"
83969;"Artemisia eriantha";"Artemisia eriantha Ten., 1831 ";"MOY"
83973;"Artemisia genipi";"Artemisia genipi Weber, 1775 ";"MOY"
83974;"Artemisia glacialis";"Artemisia glacialis L., 1763 ";"MOY"
83992;"Artemisia insipida";"Artemisia insipida Vill., 1779 ";"TFO"
84005;"Artemisia molinieri";"Artemisia molinieri QuÃ©zel, M.Barbero & R.J.Loisel,  1966 ";"TFO"
84053;"Artemisia umbelliformis";"Artemisia umbelliformis Lam., 1783 ";"MOY"
84061;"Artemisia vulgaris";"Artemisia vulgaris L., 1753 ";"MOY"
966891;"Arthrocnemum macrostachyum";"Arthrocnemum macrostachyum (Moric.) K.Koch, 1853 2 ";"MOY"
84100;"Arum cylindraceum";"Arum cylindraceum Gasp., 1844 ";"MOY"
84110;"Arum italicum";"Arum italicum Mill., 1768 ";"MOY"
84112;"Arum maculatum";"Arum maculatum L., 1753 ";"MOY"
84120;"Arum pictum";"Arum pictum L.f., 1782 ";"MOY"
84135;"Aruncus dioicus";"Aruncus dioicus (Walter) Fernald, 1939 ";"MOY"
788856;"Arundo donaciformis";"Arundo donaciformis (Loisel.) Hardion, Verlaque &  B.Vila, 2012 ";"TFO"
84173;"Arundo donax";"Arundo donax L., 1753 ";"MOY"
84195;"Arundo micrantha";"Arundo micrantha Lam., 1791 ";"TFO"
84229;"Asarina procumbens";"Asarina procumbens Mill., 1768 ";"MOY"
84230;"Asarum europaeum";"Asarum europaeum L., 1753 ";"MOY"
84264;"Asparagus acutifolius";"Asparagus acutifolius L., 1753 ";"MOY"
84265;"Asparagus albus";"Asparagus albus L., 1753 ";"MOY"
84277;"Asparagus maritimus";"Asparagus maritimus (L.) Mill., 1768 ";"MOY"
84279;"Asparagus officinalis subsp. officinalis";"Asparagus officinalis subsp. officinalis L., 1753 ";"MOY"
84286;"Asparagus tenuifolius";"Asparagus tenuifolius Lam., 1783 ";"MOY"
84290;"Asperugo procumbens";"Asperugo procumbens L., 1753 ";"MOY"
131758;"Asperula aristata subsp. aristata";"Asperula aristata subsp. aristata L.f., 1782 ";"DD"
84333;"Asperula aristata subsp. oreophila";"Asperula aristata subsp. oreophila (Briq.) Hayek, 1924 ";"DD"
84297;"Asperula arvensis";"Asperula arvensis L., 1753 ";"FOR"
NA;"Puccinia asperulae-cynanchicae";"Asperula cynanchica L., 1753 ";"MOY"
84310;"Asperula hexaphylla";"Asperula hexaphylla All., 1785 ";"FOR"
84312;"Asperula laevigata";"Asperula laevigata L., 1767 ";"MOY"
84319;"Asperula purpurea";"Asperula purpurea (L.) Ehrend., 1973 ";"MOY"
84320;"Asperula pyrenaica";"Asperula pyrenaica L., 1753 ";"FOR"
84328;"Asperula taurina";"Asperula taurina L., 1753 ";"MOY"
84330;"Asperula tinctoria";"Asperula tinctoria L., 1753 ";"FOR"
131784;"Asphodelus albus subsp. delphinensis";"Asphodelus albus subsp. delphinensis (Gren. & Godr.)  Z.DÃ­az & ValdÃ©s, 1996 ";"MOY"
84343;"Asphodelus ayardii";"Asphodelus ayardii Jahand. & Maire, 1925 ";"FOR"
84345;"Asphodelus cerasiferus";"Asphodelus cerasiferus J.Gay, 1857 ";"MOY"
84355;"Asphodelus fistulosus";"Asphodelus fistulosus L., 1753 ";"MOY"
131790;"Asphodelus macrocarpus subsp. macrocarpus";"Asphodelus macrocarpus subsp. macrocarpus Parl.,  1857 ";"MOY"
84372;"Asphodelus ramosus";"Asphodelus ramosus L., 1753 ";"MOY"
84458;"Asplenium adiantum-nigrum";"Asplenium adiantum-nigrum L., 1753 ";"FAI"
84466;"Asplenium balearicum";"Asplenium balearicum Shivas, 1969 ";"FOR"
84472;"Asplenium ceterach";"Asplenium ceterach L., 1753 ";"FAI"
84476;"Asplenium cuneifolium";"Asplenium cuneifolium Viv., 1806 ";"FOR"
84483;"Asplenium fissum";"Asplenium fissum Kit. ex Willd., 1810 ";"MOY"
84485;"Asplenium fontanum";"Asplenium fontanum (L.) Bernh., 1799 ";"FAI"
923640;"Asplenium foreziense";"Asplenium foreziense D.Legrand, 1885 ";"MOY"
84494;"Asplenium jahandiezii";"Asplenium jahandiezii (Litard.) Rouy, 1913 ";"TFO"
84497;"Asplenium lepidum";"Asplenium lepidum C.Presl, 1836 ";"FOR"
84501;"Asplenium marinum";"Asplenium marinum L., 1753 ";"FOR"
131829;"Asplenium obovatum subsp. billotii";"Asplenium obovatum subsp. billotii (F.W.Schultz)  KerguÃ©len, 1998 ";"MOY"
131833;"Asplenium obovatum subsp. obovatum";"Asplenium obovatum subsp. obovatum Viv., 1824 ";"MOY"
84511;"Asplenium obovatum";"Asplenium obovatum Viv., 1824 ";"MOY"
84513;"Asplenium onopteris";"Asplenium onopteris L., 1753 ";"MOY"
84514;"Asplenium petrarchae";"Asplenium petrarchae (GuÃ©rin) DC., 1815 ";"MOY"
84521;"Asplenium ruta-muraria";"Asplenium ruta-muraria L., 1753 ";"FAI"
131835;"Asplenium ruta-muraria subsp. dolomiticum";"Asplenium ruta-muraria subsp. dolomiticum Lovis &  Reichst., 1964 ";"DD"
131840;"Asplenium ruta-muraria subsp. ruta-muraria";"Asplenium ruta-muraria subsp. ruta-muraria L., 1753 ";"FAI"
84522;"Asplenium sagittatum";"Asplenium sagittatum (DC.) Bange, 1952 ";"MOY"
84524;"Asplenium scolopendrium";"Asplenium scolopendrium L., 1753 ";"MOY"
131844;"Asplenium seelosii subsp. glabrum";"Asplenium seelosii subsp. glabrum (Litard. & Maire)  Rothm., 1937 ";"MOY"
84526;"Asplenium septentrionale";"Asplenium septentrionale (L.) Hoffm., 1795 ";"FAI"
84534;"Asplenium trichomanes";"Asplenium trichomanes L., 1753 ";"FAI"
131848;"Asplenium trichomanes subsp. hastatum";"Asplenium trichomanes subsp. hastatum (Christ)  S.Jess., 1995 ";"DD"
131849;"Asplenium trichomanes subsp. inexpectans";"Asplenium trichomanes subsp. inexpectans Lovis, 1964 ";"DD"
131858;"Asplenium trichomanes subsp. pachyrachis";"Asplenium trichomanes subsp. pachyrachis (Christ)  Lovis & Reichst., 1980 ";"MOY"
131859;"Asplenium trichomanes subsp. quadrivalens";"Asplenium trichomanes subsp. quadrivalens  D.E.Mey., 1964 ";"MOY"
131863;"Asplenium trichomanes subsp. trichomanes";"Asplenium trichomanes subsp. trichomanes L., 1753 ";"MOY"
84540;"Asplenium viride";"Asplenium viride Huds., 1762 ";"FAI"
84622;"Aster alpinus";"Aster alpinus L., 1753 ";"FAI"
84626;"Aster amellus";"Aster amellus L., 1753 ";"MOY"
612601;"Aster willkommii subsp. catalaunicus";"Aster willkommii subsp. catalaunicus (Willk. & Costa)  A.BolÃ²s ";"FOR"
84738;"Asteriscus aquaticus";"Asteriscus aquaticus (L.) Less., 1832 ";"MOY"
84790;"Astragalus alopecuroides";"Astragalus alopecuroides L., 1753 ";"FOR"
84791;"Astragalus alopecurus";"Astragalus alopecurus Pall., 1800 ";"MOY"
84792;"Astragalus alpinus";"Astragalus alpinus L., 1753 ";"MOY"
1002326;"Astragalus arvetii";"Astragalus arvetii Coulot, Rabaute, J.-M. Tison, Van Es  & Villaret ";"DD"
84800;"Astragalus australis";"Astragalus australis (L.) Lam., 1779 ";"MOY"
84801;"Astragalus austriacus";"Astragalus austriacus Jacq., 1762 ";"MOY"
84805;"Astragalus boeticus";"Astragalus boeticus L., 1753 ";"FOR"
84817;"Astragalus cicer";"Astragalus cicer L., 1753 ";"MOY"
84828;"Astragalus danicus";"Astragalus danicus Retz., 1783 ";"MOY"
84831;"Astragalus depressus";"Astragalus depressus L., 1756 ";"FAI"
84834;"Astragalus echinatus";"Astragalus echinatus Murray, 1770 ";"FOR"
84840;"Astragalus genargenteus";"Astragalus genargenteus Moris, 2006 ";"FOR"
84842;"Astragalus glaux";"Astragalus glaux L., 1753 ";"FOR"
84843;"Astragalus glycyphyllos";"Astragalus glycyphyllos L., 1753 ";"MOY"
621536;"Astragalus greuteri";"Astragalus greuteri Bacch. & Brullo, 2006 ";"DD"
84846;"Astragalus hamosus";"Astragalus hamosus L., 1753 ";"MOY"
84852;"Astragalus hypoglottis";"Astragalus hypoglottis L., 1771 ";"MOY"
84853;"Astragalus incanus";"Astragalus incanus L., 1759 ";"MOY"
84869;"Astragalus monspessulanus";"Astragalus monspessulanus L., 1753 ";"MOY"
NA;"NOMATCH";"Astragalus monspessulanus subsp. gypsophilus Rouy ";"MOY"
131916;"Astragalus monspessulanus subsp. monspessulanus";"Astragalus monspessulanus subsp. monspessulanus  L., 1753 ";"MOY"
84876;"Astragalus onobrychis";"Astragalus onobrychis L., 1753 ";"MOY"
84882;"Astragalus penduliflorus";"Astragalus penduliflorus Lam., 1779 ";"MOY"
84895;"Astragalus scorpioides";"Astragalus scorpioides Pourr. ex Willd., 1802 ";"DD"
131926;"Astragalus sempervirens subsp. catalaunicus";"Astragalus sempervirens subsp. catalaunicus (Braun-  Blanq.) LaÃ­nz, 1969 ";"MOY"
131928;"Astragalus sempervirens subsp. sempervirens";"Astragalus sempervirens subsp. sempervirens Lam.,  1783 ";"MOY"
84900;"Astragalus sesameus";"Astragalus sesameus L., 1753 ";"MOY"
84904;"Astragalus stella";"Astragalus stella Gouan, 1773 ";"MOY"
84909;"Astragalus terraccianoi";"Astragalus terraccianoi Vals., 1994 ";"TFO"
84910;"Astragalus tragacantha";"Astragalus tragacantha L., 1753 ";"TFO"
131930;"Astragalus vesicarius subsp. vesicarius";"Astragalus vesicarius subsp. vesicarius L., 1753 ";"MOY"
84936;"Astrantia major";"Astrantia major L., 1753 ";"MOY"
84937;"Astrantia minor";"Astrantia minor L., 1753 ";"MOY"
84962;"Athamanta cretensis";"Athamanta cretensis L., 1753 ";"FAI"
84998;"Athyrium distentifolium";"Athyrium distentifolium Tausch ex Opiz, 1820 ";"MOY"
