"CD_NOM";"NOM_VALIDE";"NOM_CITE";"ENJEU_CONSERVATION"
82350;"Anagyris foetida L., 1753";"Anagyris foetida L., 1753";"FOR"
82356;"Anarrhinum bellidifolium (L.) Willd., 1800";"Anarrhinum bellidifolium (L.) Willd., 1800";"MOY"
82357;"Anarrhinum corsicum Jord. & Fourr., 1866";"Anarrhinum corsicum Jord. & Fourr., 1866";"FOR"
610704;"Anarrhinum laxiflorum Boiss., 1838";"Anarrhinum laxiflorum Boiss., 1838";"FOR"
907646;"Anchusa crispa subsp. crispa Viv., 1825";"Anchusa crispa subsp. crispa Viv., 1825";"TFO"
907647;"Anchusa crispa subsp. valincoana Paradis, Piazza & Quilichini, 2018";"Anchusa crispa subsp. valincoana Paradis, Piazza &  Quilichini, 2018";"TFO"
82376;"Anchusa crispa Viv., 1825";"Anchusa crispa Viv., 1825";"TFO"
618756;"Anchusa azurea Mill., 1768";"Anchusa italica Retz., 1779";"MOY"
82391;"Anchusa officinalis L., 1753";"Anchusa officinalis L., 1753";"MOY"
82408;"Anchusa undulata L., 1753";"Anchusa undulata L., 1753";"FOR"
82420;"Andromeda polifolia L., 1753";"Andromeda polifolia L., 1753";"MOY"
82439;"Andropogon distachyos L., 1753 [nom. et typ. cons.]";"Andropogon distachyos L., 1753";"MOY"
82476;"Androsace adfinis Biroli, 1820";"Androsace adfinis Biroli, 1820";"MOY"
82476;"Androsace adfinis Biroli, 1820";"Androsace adfinis subsp. adfinis Biroli, 1820";"FOR"
82487;"Androsace brigantiaca Jord. & Fourr., 1868";"Androsace adfinis subsp. brigantiaca (Jord. & Fourr.)  Kress, 1981";"MOY"
82528;"Androsace puberula Jord. & Fourr., 1868";"Androsace adfinis subsp. puberula (Jord. & Fourr.)  Kress, 1981";"MOY"
82478;"Androsace alpina (L.) Lam., 1779";"Androsace alpina (L.) Lam., 1779";"MOY"
82492;"Androsace chaixii Gren., 1853";"Androsace chaixii Gren., 1853";"FOR"
82498;"Androsace elongata L., 1763";"Androsace elongata subsp. breistrofferi (Charpin &  Greuter) Molero & P.Monts., 1983";"TFO"
82503;"Androsace halleri L., 1753";"Androsace halleri L., 1753";"MOY"
82504;"Androsace helvetica (L.) All., 1785";"Androsace helvetica (L.) All., 1785";"MOY"
82509;"Androsace lactea L., 1753";"Androsace lactea L., 1753";"MOY"
82516;"Androsace maxima L., 1753";"Androsace maxima L., 1753";"MOY"
82519;"Androsace obtusifolia All., 1785";"Androsace obtusifolia All., 1785";"MOY"
82529;"Androsace pubescens DC., 1805";"Androsace pubescens DC., 1805";"MOY"
82535;"Androsace septentrionalis L., 1753";"Androsace septentrionalis L., 1753";"MOY"
82483;"Androsace argentea (C.F.Gaertn.) Lapeyr., 1813";"Androsace vandellii (Turra) Chiov., 1919";"MOY"
82544;"Androsace villosa L., 1753";"Androsace villosa L., 1753";"MOY"
82545;"Androsace vitaliana (L.) Lapeyr., 1813";"Androsace vitaliana (L.) Lapeyr., 1813";"MOY"
82562;"Andryala integrifolia L., 1753";"Andryala integrifolia L., 1753";"MOY"
82571;"Andryala ragusina L., 1763";"Andryala ragusina L., 1763";"TFO"
82600;"Anemone baldensis L., 1767";"Anemone alpina L., 1753";"MOY"
139512;"Pulsatilla alpina subsp. alpina (L.) Delarbre, 1800";"Anemone alpina subsp. alpina L., 1753";"MOY"
139513;"Pulsatilla alpina subsp. apiifolia (Scop.) Nyman, 1878";"Anemone alpina subsp. apiifolia (Scop.) O.Bolòs &  Vigo, 1974";"MOY"
82598;"Anemone apennina L., 1753";"Anemone apennina L., 1753";"MOY"
82600;"Anemone baldensis L., 1767";"Anemone baldensis L., 1767";"MOY"
116448;"Pulsatilla halleri (All.) Willd., 1809";"Anemone halleri All., 1773";"FOR"
101253;"Hepatica nobilis Schreb., 1771";"Anemone hepatica L., 1753";"FAI"
82623;"Anemone hortensis L., 1753";"Anemone hortensis L., 1753";"MOY"
116450;"Pulsatilla montana (Hoppe) Rchb., 1832";"Anemone montana Hoppe, 1826";"MOY"
82591;"Anemonastrum narcissiflorum (L.) Holub, 1973";"Anemone narcissiflora L., 1753";"MOY"
82637;"Anemone nemorosa L., 1753";"Anemone nemorosa L., 1753";"MOY"
82642;"Anemone palmata L., 1753";"Anemone palmata L., 1753";"TFO"
162125;"Pulsatilla x bogenhardiana Rchb., 1840";"Anemone pulsatilla subsp. bogenhardtiana (Rchb.)  Rouy & Foucaud, 1893";"FOR"
82656;"Anemone ranunculoides L., 1753";"Anemone ranunculoides L., 1753";"MOY"
116456;"Pulsatilla rubra (Lam.) Delarbre, 1800";"Anemone rubra Lam., 1783";"MOY"
997908;"Pulsatilla scherfelii subsp. cyrnea (Gamisans) J.-M.Tison, 2021";"Anemone scherfelii subsp. cyrnea (Gamisans) B.Bock  & J.-M.Tison, 2012";"FOR"
82666;"Anemone trifolia L., 1753";"Anemone trifolia L., 1753";"MOY"
116459;"Pulsatilla vernalis (L.) Mill., 1768";"Anemone vernalis L., 1753";"MOY"
82733;"Angelica razulii Gouan, 1773";"Angelica razulii Gouan, 1773";"MOY"
82738;"Angelica sylvestris L., 1753";"Angelica sylvestris L., 1753";"MOY"
82750;"Anisantha diandra (Roth) Tutin ex Tzvelev, 1963";"Anisantha diandra (Roth) Tutin ex Tzvelev, 1963";"MOY"
82751;"Anisantha fasciculata (C.Presl) Nevski, 1934";"Anisantha fasciculata (C.Presl) Nevski, 1934";"FOR"
82753;"Anisantha madritensis (L.) Nevski, 1934";"Anisantha madritensis (L.) Nevski, 1934";"MOY"
82755;"Anisantha rigida (Roth) Hyl., 1945";"Anisantha rigida (Roth) Hyl., 1945";"MOY"
82756;"Anisantha rubens (L.) Nevski, 1934";"Anisantha rubens (L.) Nevski, 1934";"MOY"
82757;"Anisantha sterilis (L.) Nevski, 1934";"Anisantha sterilis (L.) Nevski, 1934";"MOY"
82758;"Anisantha tectorum (L.) Nevski, 1934";"Anisantha tectorum (L.) Nevski, 1934";"FAI"
82783;"Anogramma leptophylla (L.) Link, 1841";"Anogramma leptophylla (L.) Link, 1841";"MOY"
718308;"Antennaria carpatica subsp. helvetica (Chrtek & Pouzar) Chrtek & Pouzar, 1985";"Antennaria carpatica subsp. helvetica (Chrtek &  Pouzar) Chrtek & Pouzar";"MOY"
82796;"Antennaria dioica (L.) Gaertn., 1791";"Antennaria dioica (L.) Gaertn., 1791";"FAI"
82817;"Anthemis arvensis L., 1753";"Anthemis arvensis L., 1753";"FAI"
131419;"Anthemis arvensis subsp. arvensis L., 1753";"Anthemis arvensis subsp. arvensis L., 1753";"DD"
131420;"Anthemis arvensis subsp. glabra (Rouy) Jeanm., 1998";"Anthemis arvensis subsp. glabra (Rouy) Jeanm., 1998";"TFO"
131421;"Anthemis arvensis subsp. incrassata (Loisel.) Nyman, 1879";"Anthemis arvensis subsp. incrassata (Loisel.) Nyman,  1879";"MOY"
82833;"Anthemis cotula L., 1753";"Anthemis cotula L., 1753";"MOY"
131429;"Anthemis cretica subsp. columnae (Ten.) Franzén, 1986";"Anthemis cretica subsp. columnae (Ten.) Franzén,  1986";"FOR"
612395;"Anthemis cretica subsp. gerardiana (Jord.) Greuter, 2005";"Anthemis cretica subsp. gerardiana (Jord.) Greuter,  2005";"TFO"
131432;"Anthemis cretica subsp. saxatilis (DC. ex Willd.) R.Fern., 1975";"Anthemis cretica subsp. saxatilis (DC. ex Willd.)  R.Fern., 1975";"MOY"
82856;"Anthemis maritima L., 1753";"Anthemis maritima L., 1753";"FOR"
82880;"Anthemis secundiramea Biv., 1806";"Anthemis secundiramea Biv., 1806";"TFO"
82903;"Anthericum liliago L., 1753";"Anthericum liliago L., 1753";"MOY"
82909;"Anthericum ramosum L., 1753";"Anthericum ramosum L., 1753";"MOY"
82914;"Anthoxanthum alpinum Á.Löve & D.Löve, 1948";"Anthoxanthum alpinum Á.Löve & D.Löve, 1948";"FAI"
82916;"Anthoxanthum aristatum Boiss., 1842";"Anthoxanthum aristatum Boiss., 1842";"FOR"
82922;"Anthoxanthum odoratum L., 1753";"Anthoxanthum odoratum L., 1753";"FAI"
82923;"Anthoxanthum ovatum Lag., 1816";"Anthoxanthum ovatum Lag., 1816";"FOR"
82931;"Anthriscus caucalis M.Bieb., 1808";"Anthriscus caucalis M.Bieb., 1808";"MOY"
82932;"Anthriscus cerefolium (L.) Hoffm., 1814";"Anthriscus cerefolium (L.) Hoffm., 1814";"MOY"
82943;"Anthriscus nitida (Wahlenb.) Hazsl., 1864";"Anthriscus nitida (Wahlenb.) Hazsl., 1864";"MOY"
82952;"Anthriscus sylvestris (L.) Hoffm., 1814";"Anthriscus sylvestris (L.) Hoffm., 1814";"FAI"
131456;"Anthriscus sylvestris subsp. alpina (Vill.) Gremli, 1874";"Anthriscus sylvestris subsp. alpina (Vill.) Gremli, 1874";"MOY"
131460;"Anthriscus sylvestris subsp. sylvestris (L.) Hoffm., 1814";"Anthriscus sylvestris subsp. sylvestris (L.) Hoffm.,  1814";"MOY"
82965;"Anthyllis barba-jovis L., 1753";"Anthyllis barba-jovis L., 1753";"FOR"
717086;"Anthyllis circinnata (L.) D.D.Sokoloff, 2003";"Anthyllis circinnata (L.) D.D.Sokoloff, 2003";"FOR"
82972;"Anthyllis cytisoides L., 1753";"Anthyllis cytisoides L., 1753";"TFO"
82979;"Anthyllis hermanniae L., 1753";"Anthyllis hermanniae L., 1753";"FOR"
82985;"Anthyllis montana L., 1753";"Anthyllis montana L., 1753";"MOY"
82999;"Anthyllis vulneraria L., 1753";"Anthyllis vulneraria L., 1753";"MOY"
131467;"Anthyllis vulneraria subsp. alpestris (Kit. ex Schult.) Asch. & Graebn., 1908";"Anthyllis vulneraria subsp. alpestris (Kit.) Asch. &  Graebn., 1908";"MOY"
131475;"Anthyllis vulneraria subsp. forondae (Sennen) Cullen, 1968";"Anthyllis vulneraria subsp. forondae (Sennen) Cullen,  1968";"DD"
612396;"Anthyllis vulneraria subsp. guyotii (Chodat) Grenon, 2007";"Anthyllis vulneraria subsp. guyotii (Chodat) Grenon,  2007";"DD"
131489;"Anthyllis vulneraria subsp. rubriflora Arcang., 1882";"Anthyllis vulneraria subsp. rubriflora Arcang., 1882";"MOY"
131493;"Anthyllis vulneraria subsp. vulneraria L., 1753";"Anthyllis vulneraria subsp. vulneraria L., 1753";"DD"
131494;"Anthyllis vulneraria subsp. vulnerarioides (All.) Arcang., 1894";"Anthyllis vulneraria subsp. vulnerarioides (All.)  Arcang., 1894";"DD"
83002;"Antinoria insularis Parl., 1845";"Antinoria insularis Parl., 1845";"FOR"
83055;"Antirrhinum latifolium Mill., 1768";"Antirrhinum majus subsp. latifolium (Mill.) Bonnier &  Layens, 1894";"MOY"
83058;"Antirrhinum majus L., 1753";"Antirrhinum majus subsp. majus L., 1753";"MOY"
83089;"Antirrhinum tortuosum Bosc ex Lam., 1797";"Antirrhinum majus subsp. tortuosum (Bosc) Ball, 1878 2";"FOR"
83152;"Apera interrupta (L.) P.Beauv., 1812";"Apera interrupta (L.) P.Beauv., 1812";"FOR"
83156;"Apera spica-venti (L.) P.Beauv., 1812";"Apera spica-venti (L.) P.Beauv., 1812";"MOY"
83159;"Aphanes arvensis L., 1753";"Aphanes arvensis L., 1753";"MOY"
83160;"Aphanes australis Rydb., 1908";"Aphanes australis Rydb., 1908";"MOY"
83162;"Aphanes cornucopioides Lag., 1816";"Aphanes cornucopioides Lag., 1816";"DD"
83164;"Aphanes floribunda (Murb.) Rothm., 1937";"Aphanes floribunda (Murb.) Rothm., 1937";"FOR"
717087;"Aphanes microcarpa (Boiss. & Reut.) Rothm., 1937";"Aphanes microcarpa (Boiss. & Reut.) Rothm., 1937";"DD"
83167;"Aphanes minutiflora (Azn.) Holub, 1970";"Aphanes minutiflora (Azn.) Holub, 1970";"MOY"
83171;"Aphyllanthes monspeliensis L., 1753";"Aphyllanthes monspeliensis L., 1753";"MOY"
83195;"Apium graveolens L., 1753";"Apium graveolens L., 1753";"MOY"
83234;"Aposeris foetida (L.) Less., 1832";"Aposeris foetida (L.) Less., 1832";"FOR"
83240;"Aquilegia alpina L., 1753";"Aquilegia alpina L., 1753";"MOY"
83243;"Aquilegia atrata W.D.J.Koch, 1830";"Aquilegia atrata W.D.J.Koch, 1830";"MOY"
83245;"Aquilegia bernardi Gren., 1847";"Aquilegia bernardii Gren., 1847";"FOR"
83250;"Aquilegia dumeticola Jord., 1860";"Aquilegia dumeticola Jord., 1860";"MOY"
83252;"Aquilegia hirsutissima Timb.-Lagr., 1872";"Aquilegia hirsutissima Timb.-Lagr., 1872";"TFO"
83254;"Aquilegia litardierei Briq., 1910";"Aquilegia litardierei Briq., 1910";"TFO"
83261;"Aquilegia reuteri Boiss., 1854";"Aquilegia reuteri Boiss., 1854";"MOY"
83266;"Aquilegia viscosa Gouan, 1764";"Aquilegia viscosa Gouan, 1764";"TFO"
83267;"Aquilegia vulgaris L., 1753";"Aquilegia vulgaris L., 1753";"MOY"
717729;"Arabidopsis cebennensis (DC.) O'Kane & Al-Shehbaz, 1997";"Arabidopsis cebennensis (DC.) O'Kane & Al-Shehbaz,  1997";"FOR"
83272;"Arabidopsis thaliana (L.) Heynh., 1842";"Arabidopsis thaliana (L.) Heynh., 1842";"MOY"
83276;"Arabis allionii DC., 1805";"Arabis allionii DC., 1805";"TFO"
83279;"Arabis alpina L., 1753";"Arabis alpina L., 1753";"FAI"
83285;"Arabis auriculata Lam., 1783";"Arabis auriculata Lam., 1783";"MOY"
131534;"Arabis bellidifolia subsp. stellulata (Bertol.) Greuter & Burdet, 1983";"Arabis bellidifolia subsp. stellulata (Bertol.) Greuter &  Burdet, 1983";"DD"
83296;"Arabis caerulea (All.) Haenke, 1789";"Arabis caerulea (All.) Haenke, 1789";"MOY"
83303;"Arabis ciliata Clairv., 1811";"Arabis ciliata Clairv., 1811";"MOY"
83306;"Arabis collina Ten., 1815";"Arabis collina Ten., 1815";"MOY"
83332;"Arabis hirsuta (L.) Scop., 1772";"Arabis hirsuta (L.) Scop., 1772";"FAI"
83359;"Arabis nova Vill., 1779";"Arabis nova Vill., 1779";"MOY"
610749;"Arabis parvula Dufour, 1821";"Arabis parvula L.M.Dufour, 1821";"FOR"
83375;"Arabis planisiliqua (Pers.) Rchb., 1838";"Arabis planisiliqua (Pers.) Rchb., 1838";"MOY"
83398;"Arabis sagittata (Bertol.) DC., 1815";"Arabis sagittata (Bertol.) DC., 1815";"MOY"
83402;"Arabis scabra All., 1773";"Arabis scabra All., 1773";"DD"
608824;"Arabis serpillifolia Vill., 1779";"Arabis serpillifolia Vill., 1779";"MOY"
131559;"Arabis soyeri subsp. soyeri Reut. & A.L.P.Huet, 1853";"Arabis soyeri subsp. soyeri Reut. & A.L.P.Huet, 1853";"DD"
131560;"Arabis soyeri subsp. subcoriacea (Gren.) Breistr., 1947";"Arabis soyeri subsp. subcoriacea (Gren.) Breistr., 1947 2";"MOY"
83422;"Arabis verna (L.) W.T.Aiton, 1812";"Arabis verna (L.) R.Br., 1812";"MOY"
83481;"Arbutus unedo L., 1753";"Arbutus unedo L., 1753";"MOY"
892223;"Arceuthobium gambyi Fridl., 2015";"Arceuthobium gambyi Fridl., 2015";"DD"
83488;"Arceuthobium oxycedri (DC.) M.Bieb., 1819";"Arceuthobium oxycedri (DC.) M.Bieb., 1819";"MOY"
83499;"Arctium lappa L., 1753";"Arctium lappa L., 1753";"MOY"
83502;"Arctium minus (Hill) Bernh., 1800";"Arctium minus (Hill) Bernh., 1800";"MOY"
83503;"Arctium nemorosum Lej., 1833";"Arctium nemorosum Lej., 1833";"MOY"
83507;"Arctium tomentosum Mill., 1768";"Arctium tomentosum Mill., 1768";"DD"
83525;"Arctostaphylos alpina (L.) Spreng., 1825";"Arctostaphylos alpinus (L.) Spreng., 1825";"MOY"
83528;"Arctostaphylos uva-ursi (L.) Spreng., 1825";"Arctostaphylos uva-ursi (L.) Spreng., 1825";"MOY"
83535;"Arenaria aggregata (L.) Loisel., 1827";"Arenaria aggregata (L.) Loisel., 1827";"MOY"
83541;"Arenaria balearica L., 1768";"Arenaria balearica L., 1768";"MOY"
83545;"Arenaria bertolonii Fiori, 1898";"Arenaria bertolonii Fiori, 1898";"MOY"
83546;"Arenaria biflora L., 1767";"Arenaria biflora L., 1767";"MOY"
83563;"Arenaria cinerea DC., 1815";"Arenaria cinerea DC., 1815";"FOR"
83565;"Arenaria controversa Boiss., 1840";"Arenaria controversa Boiss., 1840";"FOR"
NA;NA;"Arenaria grandiflora L., 1759";"MOY"
83588;"Arenaria hispida L., 1753";"Arenaria hispida L., 1753";"FOR"
83596;"Arenaria leptoclados (Rchb.) Guss., 1844";"Arenaria leptoclados (Rchb.) Guss., 1844";"MOY"
83598;"Arenaria ligericina Lecoq & Lamotte, 1847";"Arenaria ligericina Lecoq & Lamotte, 1847";"TFO"
83607;"Arenaria marschlinsii W.D.J.Koch, 1841";"Arenaria marschlinsii W.D.J.Koch, 1841";"MOY"
83615;"Arenaria modesta Dufour, 1821";"Arenaria modesta Dufour, 1821";"FOR"
83617;"Arenaria montana L., 1755";"Arenaria montana L., 1755";"MOY"
83620;"Arenaria multicaulis L., 1759";"Arenaria multicaulis L., 1759";"MOY"
83636;"Arenaria provincialis Chater & G.Halliday, 1964";"Arenaria provincialis Chater & G.Halliday, 1964";"TFO"
83638;"Arenaria purpurascens Ramond ex DC., 1805";"Arenaria purpurascens Ramond ex DC., 1805";"FOR"
83653;"Arenaria serpyllifolia L., 1753";"Arenaria serpyllifolia L., 1753";"MOY"
83714;"Argentina anserina (L.) Rydb., 1899";"Argentina anserina (L.) Rydb., 1899";"FOR"
83722;"Argyrolobium zanonii (Turra) P.W.Ball, 1968";"Argyrolobium zanonii (Turra) P.W.Ball, 1968";"MOY"
83755;"Arisarum vulgare O.Targ.Tozz., 1810";"Arisarum vulgare O.Targ.Tozz., 1810";"MOY"
83777;"Aristolochia clematitis L., 1753";"Aristolochia clematitis L., 1753";"MOY"
83778;"Aristolochia clusii Lojac., 1907";"Aristolochia clusii Lojac., 1907";"DD"
83789;"Aristolochia pallida Willd., 1805";"Aristolochia pallida Willd., 1805";"MOY"
83790;"Aristolochia paucinervis Pomel, 1874";"Aristolochia paucinervis Pomel, 1874";"MOY"
83791;"Aristolochia pistolochia L., 1753";"Aristolochia pistolochia L., 1763";"MOY"
83793;"Aristolochia rotunda L., 1753";"Aristolochia rotunda L., 1753";"MOY"
131626;"Aristolochia rotunda subsp. insularis (E.Nardi & Arrigoni) Gamisans, 1985";"Aristolochia rotunda subsp. insularis (E.Nardi &  Arrigoni) Gamisans, 1985";"TFO"
131628;"Aristolochia rotunda subsp. rotunda L., 1753";"Aristolochia rotunda subsp. rotunda L., 1753";"MOY"
83796;"Aristolochia tyrrhena E.Nardi & Arrigoni, 1983";"Aristolochia tyrrhena E.Nardi & Arrigoni, 1983";"TFO"
83808;"Armeria alpina Willd., 1809";"Armeria alpina Willd., 1809";"MOY"
83809;"Armeria arenaria (Pers.) Schult., 1820";"Armeria arenaria (Pers.) Schult., 1820";"FAI"
131641;"Armeria arenaria subsp. arenaria (Pers.) Schult., 1820";"Armeria arenaria subsp. arenaria (Pers.) Schult., 1820";"MOY"
131642;"Armeria arenaria subsp. bilibitana (Bernis) Nieto Fel., 1987";"Armeria arenaria subsp. bilibitana (Bernis) Nieto Fel.,  1987";"MOY"
131643;"Armeria arenaria subsp. bupleuroides (Godr. & Gren.) Greuter & Burdet, 1989";"Armeria arenaria subsp. bupleuroides (Godr. & Gren.)  Greuter & Burdet, 1989";"MOY"
459326;"Armeria arenaria subsp. pradetensis Médail, Baumel & Auda, 2009";"Armeria arenaria subsp. pradetensis Médail, Baumel  & Auda, 2009";"TFO"
131645;"Armeria arenaria subsp. praecox (Jord.) Kerguélen, 1987";"Armeria arenaria subsp. praecox (Jord.) Kerguélen,  1987";"DD"
83810;"Armeria belgenciensis Donad. ex Kerguélen, 1987";"Armeria belgenciensis Donad. ex Kerguélen, 1987";"TFO"
83823;"Armeria girardii (Bernis) Litard., 1955";"Armeria girardii (Bernis) Litard., 1955";"TFO"
83827;"Armeria leucocephala Salzm. ex W.D.J.Koch, 1823";"Armeria leucocephala Salzm. ex W.D.J.Koch, 1823";"FOR"
83831;"Armeria malinvaudii H.J.Coste & Soulié, 1911";"Armeria malinvaudii H.J.Coste & Soulié, 1911";"TFO"
83836;"Armeria muelleri A.L.P.Huet, 1853";"Armeria muelleri A.L.P.Huet, 1853";"FOR"
83837;"Armeria multiceps Wallr., 1844";"Armeria multiceps Wallr., 1844";"FOR"
83844;"Armeria pungens (Link) Hoffmanns. & Link, 1820";"Armeria pungens (Link) Hoffmanns. & Link, 1820";"TFO"
131683;"Armeria ruscinonensis subsp. littorifuga (Bernis) Malag., 1976";"Armeria ruscinonensis subsp. littorifuga (Bernis)  Malag., 1976";"TFO"
131684;"Armeria ruscinonensis subsp. ruscinonensis Girard, 1844";"Armeria ruscinonensis subsp. ruscinonensis Girard,  1844";"TFO"
83852;"Armeria soleirolii (Duby) Godr., 1853";"Armeria soleirolii (Duby) Godr., 1853";"TFO"
83874;"Arnica montana L., 1753";"Arnica montana L., 1753";"MOY"
83890;"Arnoseris minima (L.) Schweigg. & Körte, 1811";"Arnoseris minima (L.) Schweigg. & Körte, 1811";"MOY"
83912;"Arrhenatherum elatius (L.) P.Beauv. ex J.Presl & C.Presl, 1819";"Arrhenatherum elatius (L.) P.Beauv. ex J.Presl &  C.Presl, 1819";"MOY"
131692;"Arrhenatherum elatius subsp. bulbosum (Willd.) Schübl. & G.Martens, 1834";"Arrhenatherum elatius subsp. bulbosum (Willd.)  Schübl. & G.Martens, 1834";"MOY"
131693;"Arrhenatherum elatius subsp. elatius (L.) P.Beauv. ex J.Presl & C.Presl, 1819";"Arrhenatherum elatius subsp. elatius (L.) P.Beauv. ex  J.Presl & C.Presl, 1819";"MOY"
131695;"Arrhenatherum elatius subsp. sardoum (Em.Schmid) Gamisans, 1974";"Arrhenatherum elatius subsp. sardoum (Em.Schmid)  Gamisans, 1974";"DD"
83933;"Artemisia absinthium L., 1753";"Artemisia absinthium L., 1753";"FAI"
83934;"Artemisia alba Turra, 1764";"Artemisia alba Turra, 1764";"MOY"
83941;"Artemisia arborescens (Vaill.) L., 1763";"Artemisia arborescens (Vaill.) L., 1763";"FOR"
83943;"Artemisia armeniaca Lam., 1783";"Artemisia armeniaca Lam., 1783";"FOR"
83945;"Artemisia atrata Lam., 1783";"Artemisia atrata Lam., 1783";"FOR"
83951;"Artemisia borealis Pall., 1776";"Artemisia borealis Pall., 1776";"MOY"
131706;"Artemisia caerulescens subsp. caerulescens L., 1753";"Artemisia caerulescens subsp. caerulescens L., 1753";"FOR"
131708;"Artemisia caerulescens subsp. densiflora (Viv.) Gamisans ex Kerguélen & Lambinon, 1987";"Artemisia caerulescens subsp. densiflora (Viv.)  Gamisans ex Kerguélen & Lambinon, 1987";"TFO"
131709;"Artemisia caerulescens subsp. gallica (Willd.) K.Perss., 1974";"Artemisia caerulescens subsp. gallica (Willd.) K.Perss.,  1974";"FOR"
83953;"Artemisia campestris L., 1753";"Artemisia campestris L., 1753";"MOY"
131711;"Artemisia campestris subsp. alpina (DC.) Arcang., 1882";"Artemisia campestris subsp. alpina (DC.) Arcang., 1882";"DD"
131713;"Artemisia campestris subsp. campestris L., 1753";"Artemisia campestris subsp. campestris L., 1753";"MOY"
131714;"Artemisia campestris subsp. glutinosa (J.Gay ex Besser) Batt., 1889";"Artemisia campestris subsp. glutinosa (J.Gay ex  Besser) Batt., 1889";"MOY"
83958;"Artemisia chamaemelifolia Vill., 1779";"Artemisia chamaemelifolia Vill., 1779";"MOY"
83969;"Artemisia eriantha Ten., 1831";"Artemisia eriantha Ten., 1831";"MOY"
83973;"Artemisia genipi Weber, 1775";"Artemisia genipi Weber, 1775";"MOY"
83974;"Artemisia glacialis L., 1763";"Artemisia glacialis L., 1763";"MOY"
83992;"Artemisia insipida Vill., 1779";"Artemisia insipida Vill., 1779";"TFO"
84005;"Artemisia molinieri Quézel, M.Barbero & R.J.Loisel, 1966";"Artemisia molinieri Quézel, M.Barbero & R.J.Loisel,  1966";"TFO"
84053;"Artemisia umbelliformis Lam., 1783";"Artemisia umbelliformis Lam., 1783";"MOY"
84061;"Artemisia vulgaris L., 1753";"Artemisia vulgaris L., 1753";"MOY"
966891;"Arthrocaulon macrostachyum (Moric.) Piirainen & G.Kadereit, 2017";"Arthrocnemum macrostachyum (Moric.) K.Koch, 1853 2";"MOY"
84100;"Arum cylindraceum Gasp., 1844";"Arum cylindraceum Gasp., 1844";"MOY"
84110;"Arum italicum Mill., 1768";"Arum italicum Mill., 1768";"MOY"
84112;"Arum maculatum L., 1753";"Arum maculatum L., 1753";"MOY"
84120;"Arum pictum L.f., 1782";"Arum pictum L.f., 1782";"MOY"
84135;"Aruncus dioicus (Walter) Fernald, 1939";"Aruncus dioicus (Walter) Fernald, 1939";"MOY"
